Zeit [h]	Variante 1 Raumlufttemperatur [C]	Variante 1 Lueftungswaermestrom [W]	Variante 2 Raumlufttemperatur [C]	Variante 2 Lueftungswaermestrom [W]	Variante 3 Raumlufttemperatur [C]	Variante 3 Lueftungswaermestrom [W]	Variante 4 Raumlufttemperatur [C]	Variante 4 Lueftungswaermestrom [W]
2687	5.52	0	7.98	-53.40	6.55	-5.74	6.55	-5.74
2688	5.52	0	7.94	-66.31	6.55	-9.40	6.55	-9.40
2689	5.52	0	7.88	-71.40	6.53	-10.87	6.53	-10.87
2690	5.52	0	7.80	-80.07	6.51	-13.32	6.51	-13.32
2691	5.53	0	7.74	-87.76	6.50	-15.52	6.50	-15.52
2692	5.53	0	7.67	-94.60	6.48	-17.47	6.48	-17.47
2693	5.53	0	7.62	-100.48	6.47	-19.17	6.47	-19.17
2694	5.53	0	7.62	-100.98	6.47	-19.39	6.47	-19.39
2695	5.53	0	7.82	-81.72	6.52	-14.20	6.52	-14.20
2696	5.53	0	8.17	-39.52	6.62	-2.65	6.62	-2.65
2697	5.53	0	8.48	6.70	6.70	10.11	6.70	10.11
2698	5.53	0	8.68	41.07	6.76	19.65	6.76	19.65
2699	5.53	0	8.79	60.21	6.79	25.01	6.79	25.01
2700	5.53	0	8.96	77.76	6.84	29.89	6.84	29.89
2701	5.53	0	8.99	87.94	6.85	32.80	6.85	32.80
2702	5.53	0	9.04	91.18	6.87	33.75	6.87	33.75
2703	5.53	0	8.99	88.09	6.86	32.97	6.86	32.97
2704	5.53	0	9.00	83.43	6.86	31.72	6.86	31.72
2705	5.53	0	9.03	84.12	6.87	31.94	6.87	31.94
2706	5.53	0	8.95	77.51	6.85	30.18	6.85	30.18
2707	5.54	0	8.78	57.62	6.81	24.74	6.81	24.74
2708	5.54	0	8.48	21.74	6.73	14.89	6.73	14.89
2709	5.54	0	8.35	-7.35	6.70	6.79	6.70	6.79
2710	5.55	0	8.19	-26.79	6.66	1.38	6.66	1.38
2711	5.55	0	8.05	-46.15	6.62	-4.02	6.62	-4.02
2712	5.56	0	7.92	-63.70	6.59	-8.92	6.59	-8.92
2713	5.56	0	7.90	-71.29	6.59	-11.12	6.59	-11.12
2714	5.56	0	7.82	-76.42	6.57	-12.59	6.57	-12.59
2715	5.56	0	7.73	-86.86	6.54	-15.53	6.54	-15.53
2716	5.57	0	7.68	-94.51	6.53	-17.72	6.53	-17.72
2717	5.57	0	7.62	-99.53	6.52	-19.18	6.52	-19.18
2718	5.57	0	7.65	-98.21	6.53	-18.91	6.53	-18.91
2719	5.57	0	7.76	-84.45	6.56	-15.20	6.56	-15.20
2720	5.57	0	8.05	-51.98	6.64	-6.34	6.64	-6.34
2721	5.57	0	8.44	-1.97	6.75	7.41	6.75	7.41
2722	5.57	0	8.72	43.09	6.82	19.89	6.82	19.89
2723	5.57	0	8.94	75.62	6.89	28.94	6.89	28.94
2724	5.56	0	9.06	95.53	6.92	34.54	6.92	34.54
2725	5.56	0	9.18	109.36	6.95	38.43	6.95	38.43
2726	5.56	0	9.30	123.16	6.99	42.32	6.99	42.32
2727	5.57	0	9.34	129.73	7.00	44.23	7.00	44.23
2728	5.57	0	9.40	133.78	7.02	45.42	7.02	45.42
2729	5.57	0	9.36	131.44	7.02	44.87	7.02	44.87
2730	5.57	0	9.25	116.71	6.99	40.89	6.99	40.89
2731	5.58	0	9.06	91.38	6.94	33.97	6.94	33.97
2732	5.58	0	8.85	60.92	6.89	25.59	6.89	25.59
2733	5.59	0	8.77	41.44	6.87	20.18	6.87	20.18
2734	5.59	0	8.63	25.33	6.84	15.74	6.84	15.74
2735	5.60	0	8.55	10.29	6.82	11.55	6.82	11.55
2736	5.60	0	8.46	-2.14	6.80	8.09	6.80	8.09
2737	5.61	0	8.30	-19.94	6.76	3.16	6.76	3.16
2738	5.61	0	8.27	-31.24	6.75	-0.03	6.75	-0.03
2739	5.61	0	8.25	-33.73	6.75	-0.77	6.75	-0.77
2740	5.62	0	8.31	-29.06	6.77	0.46	6.77	0.46
2741	5.62	0	8.31	-24.60	6.77	1.67	6.77	1.67
2742	5.62	0	8.21	-32.69	6.75	-0.56	6.75	-0.56
2743	5.62	0	8.21	-37.78	6.75	-2.02	6.75	-2.02
2744	5.63	0	8.35	-25.04	6.79	1.42	6.79	1.42
2745	5.63	0	8.55	0.00	6.85	8.29	6.85	8.29
2746	5.63	0	8.69	22.98	6.89	14.65	6.89	14.65
2747	5.63	0	8.88	46.01	6.94	21.01	6.94	21.01
2748	5.63	0	9.06	70.66	6.99	27.85	6.99	27.85
2749	5.63	0	9.15	86.23	7.02	32.23	7.02	32.23
2750	5.63	0	9.41	110.11	7.10	38.83	7.10	38.83
2751	5.63	0	9.35	117.27	7.08	40.96	7.08	40.96
2752	5.64	0	9.38	112.52	7.09	39.70	7.09	39.70
2753	5.64	0	9.56	126.58	7.15	43.60	7.15	43.60
2754	5.64	0	9.51	130.33	7.14	44.76	7.14	44.76
2755	5.65	0	9.40	114.69	7.11	40.53	7.11	40.53
2756	5.65	0	9.21	89.36	7.06	33.61	7.06	33.61
2757	5.65	0	9.11	67.93	7.04	27.69	7.04	27.69
2758	5.66	0	9.03	54.49	7.02	23.99	7.02	23.99
2759	5.66	0	8.96	42.85	7.01	20.77	7.01	20.77
2760	5.67	0	8.87	31.20	6.99	17.55	6.99	17.55
2761	5.67	0	8.80	19.60	6.97	14.33	6.97	14.33
2762	5.68	0	8.70	7.11	6.95	10.87	6.95	10.87
2763	5.68	0	8.59	-8.02	6.92	6.68	6.92	6.68
2764	5.69	0	8.42	-28.47	6.88	1.02	6.88	1.02
2765	5.69	0	8.31	-46.02	6.85	-3.89	6.85	-3.89
2766	5.69	0	8.25	-55.54	6.84	-6.58	6.84	-6.58
2767	5.70	0	8.39	-46.17	6.88	-4.11	6.88	-4.11
2768	5.70	0	8.70	-11.12	6.97	5.47	6.97	5.47
2769	5.70	0	8.82	17.05	7.00	13.29	7.00	13.29
2770	5.70	0	9.10	45.54	7.08	21.13	7.08	21.13
2771	5.70	0	9.37	82.62	7.16	31.40	7.16	31.40
2772	5.71	0	9.62	115.99	7.23	40.68	7.23	40.68
2773	5.71	0	9.74	136.67	7.27	46.51	7.27	46.51
2774	5.71	0	9.90	153.08	7.31	51.12	7.31	51.12
2775	5.71	0	10.01	167.57	7.35	55.23	7.35	55.23
2776	5.71	0	9.97	165.90	7.34	54.91	7.34	54.91
2777	5.72	0	9.99	161.00	7.35	53.63	7.35	53.63
2778	5.72	0	9.93	153.28	7.34	51.60	7.34	51.60
2779	5.73	0	9.71	127.73	7.28	44.66	7.28	44.66
2780	5.73	0	9.53	97.22	7.24	36.28	7.24	36.28
2781	5.74	0	9.44	77.57	7.22	30.85	7.22	30.85
2782	5.74	0	9.21	52.35	7.16	23.93	7.16	23.93
2783	5.75	0	8.99	20.29	7.11	15.07	7.11	15.07
2784	5.76	0	8.96	4.56	7.10	10.64	7.10	10.64
2785	5.76	0	8.96	2.91	7.11	10.14	7.11	10.14
2786	5.77	0	8.93	1.13	7.11	9.62	7.11	9.62
2787	5.77	0	8.96	2.09	7.12	9.85	7.12	9.85
2788	5.78	0	8.82	-7.92	7.08	7.11	7.08	7.11
2789	5.78	0	8.74	-22.93	7.06	2.93	7.06	2.93
2790	5.78	0	8.75	-26.27	7.07	1.95	7.07	1.95
2791	5.79	0	8.92	-10.84	7.12	6.12	7.12	6.12
2792	5.79	0	9.15	18.59	7.19	14.21	7.19	14.21
2793	5.79	0	9.19	35.12	7.20	18.83	7.20	18.83
2794	5.79	0	9.18	34.84	7.20	18.80	7.20	18.80
2795	5.80	0	9.28	41.06	7.23	20.50	7.23	20.50
2796	5.80	0	9.36	52.43	7.26	23.66	7.26	23.66
2797	5.80	0	9.33	52.98	7.25	23.87	7.25	23.87
2798	5.80	0	9.57	69.14	7.32	28.28	7.32	28.28
2799	5.80	0	9.70	92.78	7.36	34.87	7.36	34.87
2800	5.81	0	9.27	63.24	7.25	26.92	7.25	26.92
2801	5.81	0	9.29	36.93	7.25	19.57	7.25	19.57
2802	5.81	0	9.31	39.59	7.26	20.29	7.26	20.29
2803	5.82	0	9.25	34.95	7.25	19.03	7.25	19.03
2804	5.82	0	9.24	29.60	7.25	17.54	7.25	17.54
2805	5.82	0	9.07	15.11	7.21	13.58	7.21	13.58
2806	5.83	0	8.95	-5.31	7.18	7.92	7.18	7.92
2807	5.83	0	8.74	-29.35	7.12	1.28	7.12	1.28
2808	5.83	0	8.69	-44.99	7.11	-3.13	7.11	-3.13
2809	5.84	0	8.66	-48.29	7.11	-4.11	7.11	-4.11
2810	5.84	0	8.69	-46.26	7.12	-3.61	7.12	-3.61
2811	5.84	0	8.61	-49.79	7.10	-4.61	7.10	-4.61
2812	5.84	0	8.56	-57.61	7.08	-6.81	7.08	-6.81
2813	5.85	0	8.53	-61.83	7.08	-8.03	7.08	-8.03
2814	5.85	0	8.59	-57.06	7.10	-6.79	7.10	-6.79
2815	5.85	0	8.78	-36.27	7.15	-1.13	7.15	-1.13
2816	5.85	0	8.97	-8.63	7.20	6.47	7.20	6.47
2817	5.85	0	9.21	21.60	7.27	14.80	7.27	14.80
2818	5.85	0	9.41	51.63	7.33	23.12	7.33	23.12
2819	5.85	0	9.62	78.91	7.39	30.69	7.39	30.69
2820	5.85	0	9.80	103.42	7.44	37.53	7.44	37.53
2821	5.85	0	9.91	119.79	7.47	42.14	7.47	42.14
2822	5.85	0	9.92	123.66	7.48	43.31	7.48	43.31
2823	5.86	0	9.95	123.25	7.49	43.27	7.49	43.27
2824	5.86	0	10.07	131.87	7.53	45.69	7.53	45.69
2825	5.86	0	10.13	140.25	7.55	48.08	7.55	48.08
2826	5.87	0	10.00	129.79	7.52	45.31	7.52	45.31
2827	5.87	0	9.77	99.90	7.46	37.16	7.46	37.16
2828	5.88	0	9.49	61.38	7.39	26.57	7.39	26.57
2829	5.88	0	9.29	27.60	7.33	17.22	7.33	17.22
2830	5.89	0	9.14	3.72	7.30	10.58	7.30	10.58
2831	5.89	0	9.09	-8.50	7.29	7.14	7.29	7.14
2832	5.90	0	9.07	-12.80	7.29	5.90	7.29	5.90
2833	5.90	0	8.95	-23.51	7.26	2.93	7.26	2.93
2834	5.91	0	8.83	-39.41	7.23	-1.50	7.23	-1.50
2835	5.91	0	8.76	-50.75	7.21	-4.69	7.21	-4.69
2836	5.91	0	8.71	-57.64	7.20	-6.65	7.20	-6.65
2837	5.92	0	8.63	-65.47	7.18	-8.86	7.18	-8.86
2838	5.92	0	8.67	-65.10	7.20	-8.85	7.20	-8.85
2839	5.92	0	8.82	-48.74	7.24	-4.42	7.24	-4.42
2840	5.92	0	9.15	-11.93	7.33	5.66	7.33	5.66
2841	5.92	0	9.56	40.58	7.45	20.12	7.45	20.12
2842	5.92	0	9.87	88.19	7.53	33.33	7.53	33.33
2843	5.92	0	10.02	115.98	7.58	41.12	7.58	41.12
2844	5.92	0	10.10	127.81	7.60	44.50	7.60	44.50
2845	5.93	0	10.25	140.74	7.65	48.14	7.65	48.14
2846	5.93	0	10.34	153.51	7.68	51.77	7.68	51.77
2847	5.93	0	10.34	154.63	7.68	52.19	7.68	52.19
2848	5.93	0	10.39	154.20	7.70	52.14	7.70	52.14
2849	5.94	0	10.37	151.86	7.70	51.59	7.70	51.59
2850	5.94	0	10.26	137.94	7.67	47.85	7.67	47.85
2851	5.95	0	10.17	120.68	7.65	43.14	7.65	43.14
2852	5.95	0	10.08	105.25	7.63	38.92	7.63	38.92
2853	5.96	0	10.00	91.67	7.62	35.19	7.62	35.19
2854	5.97	0	9.93	79.90	7.60	31.96	7.60	31.96
2855	5.97	0	9.78	61.81	7.57	27.00	7.57	27.00
2856	5.98	0	9.56	33.12	7.51	19.11	7.51	19.11
2857	5.98	0	9.29	-2.52	7.44	9.26	7.44	9.26
2858	5.99	0	9.04	-37.95	7.38	-0.57	7.38	-0.57
2859	5.99	0	8.85	-66.98	7.33	-8.66	7.33	-8.66
2860	6.00	0	8.76	-83.41	7.31	-13.31	7.31	-13.31
2861	6.00	0	8.79	-83.81	7.32	-13.54	7.32	-13.54
2862	6.01	0	8.72	-85.41	7.30	-14.04	7.30	-14.04
2863	6.01	0	8.87	-75.08	7.35	-11.31	7.35	-11.31
2864	6.01	0	9.13	-42.71	7.42	-2.47	7.42	-2.47
2865	6.01	0	9.30	-12.54	7.47	5.86	7.47	5.86
2866	6.01	0	9.62	23.13	7.56	15.67	7.56	15.67
2867	6.01	0	9.98	70.11	7.66	28.65	7.66	28.65
2868	6.02	0	10.15	102.38	7.71	37.67	7.71	37.67
2869	6.02	0	10.29	120.55	7.75	42.78	7.75	42.78
2870	6.02	0	10.41	135.14	7.79	46.90	7.79	46.90
2871	6.02	0	10.48	144.37	7.81	49.54	7.81	49.54
2872	6.02	0	10.53	148.28	7.83	50.72	7.83	50.72
2873	6.02	0	10.50	145.04	7.82	49.92	7.82	49.92
2874	6.03	0	10.47	137.47	7.82	47.91	7.82	47.91
2875	6.03	0	10.35	122.73	7.79	43.92	7.79	43.92
2876	6.04	0	10.15	96.50	7.74	36.75	7.74	36.75
2877	6.04	0	10.03	72.37	7.71	30.10	7.71	30.10
2878	6.05	0	10.07	67.12	7.73	28.60	7.73	28.60
2879	6.05	0	9.97	60.58	7.71	26.84	7.71	26.84
2880	6.06	0	9.87	45.30	7.69	22.63	7.69	22.63
2881	6.07	0	9.75	28.28	7.66	17.93	7.66	17.93
2882	6.07	0	9.65	12.27	7.63	13.49	7.63	13.49
2883	6.08	0	9.57	-0.14	7.62	10.04	7.62	10.04
2884	6.08	0	9.56	-5.33	7.62	8.55	7.62	8.55
2885	6.09	0	9.48	-11.59	7.60	6.81	7.60	6.81
2886	6.09	0	9.35	-26.73	7.57	2.62	7.57	2.62
2887	6.09	0	9.52	-20.00	7.62	4.35	7.62	4.35
2888	6.10	0	9.72	7.68	7.68	11.95	7.68	11.95
2889	6.10	0	9.88	32.44	7.73	18.79	7.73	18.79
2890	6.10	0	10.14	61.71	7.80	26.87	7.80	26.87
2891	6.10	0	10.35	91.58	7.86	35.16	7.86	35.16
2892	6.11	0	10.48	111.53	7.90	40.75	7.90	40.75
2893	6.11	0	10.64	128.89	7.95	45.61	7.95	45.61
2894	6.11	0	10.60	131.72	7.94	46.53	7.94	46.53
2895	6.11	0	10.61	126.87	7.95	45.25	7.95	45.25
2896	6.12	0	10.78	138.24	8.00	48.41	8.00	48.41
2897	6.12	0	10.72	140.18	7.99	49.07	7.99	49.07
2898	6.13	0	10.63	125.45	7.97	45.08	7.97	45.08
2899	6.13	0	10.52	108.17	7.94	40.37	7.94	40.37
2900	6.14	0	10.22	74.74	7.87	31.23	7.87	31.23
2901	6.14	0	10.00	37.35	7.81	20.90	7.81	20.90
2902	6.15	0	9.79	7.15	7.76	12.53	7.76	12.53
2903	6.15	0	9.79	-4.93	7.76	9.10	7.76	9.10
2904	6.16	0	9.72	-10.24	7.75	7.60	7.75	7.60
2905	6.17	0	9.57	-26.27	7.71	3.16	7.71	3.16
2906	6.17	0	9.51	-39.38	7.70	-0.52	7.70	-0.52
2907	6.17	0	9.35	-54.44	7.66	-4.71	7.66	-4.71
2908	6.18	0	9.24	-71.07	7.63	-9.37	7.63	-9.37
2909	6.18	0	9.10	-86.84	7.60	-13.79	7.60	-13.79
2910	6.18	0	9.06	-96.18	7.59	-16.47	7.59	-16.47
2911	6.19	0	9.17	-86.75	7.62	-13.99	7.62	-13.99
2912	6.19	0	9.44	-56.04	7.69	-5.62	7.69	-5.62
2913	6.19	0	9.70	-17.70	7.77	4.92	7.77	4.92
2914	6.19	0	10.00	22.29	7.85	15.95	7.85	15.95
2915	6.19	0	10.24	58.45	7.92	25.98	7.92	25.98
2916	6.19	0	10.41	83.81	7.97	33.05	7.97	33.05
2917	6.19	0	10.45	93.92	7.98	35.95	7.98	35.95
2918	6.19	0	10.56	102.53	8.01	38.37	8.01	38.37
2919	6.19	0	10.64	112.79	8.04	41.28	8.04	41.28
2920	6.19	0	10.65	114.98	8.04	41.96	8.04	41.96
2921	6.20	0	10.73	119.15	8.07	43.15	8.07	43.15
2922	6.20	0	10.65	115.02	8.05	42.11	8.05	42.11
2923	6.20	0	10.49	94.10	8.01	36.42	8.01	36.42
2924	6.21	0	10.18	57.22	7.93	26.31	7.93	26.31
2925	6.21	0	9.92	16.28	7.86	15.00	7.86	15.00
2926	6.22	0	9.79	-9.22	7.83	7.88	7.83	7.88
2927	6.22	0	9.74	-19.64	7.82	4.93	7.82	4.93
2928	6.23	0	9.67	-27.52	7.81	2.71	7.81	2.71
2929	6.23	0	9.58	-38.08	7.79	-0.25	7.79	-0.25
2930	6.24	0	9.52	-46.77	7.78	-2.71	7.78	-2.71
2931	6.24	0	9.54	-47.39	7.78	-2.95	7.78	-2.95
2932	6.24	0	9.41	-55.42	7.75	-5.18	7.75	-5.18
2933	6.25	0	9.31	-70.33	7.73	-9.35	7.73	-9.35
2934	6.25	0	9.26	-78.91	7.71	-11.79	7.71	-11.79
2935	6.25	0	9.44	-64.99	7.77	-8.08	7.77	-8.08
2936	6.25	0	9.95	-11.02	7.91	6.68	7.91	6.68
2937	6.25	0	10.35	51.91	8.02	24.07	8.02	24.07
2938	6.25	0	10.53	88.61	8.07	34.31	8.07	34.31
2939	6.25	0	10.71	110.35	8.12	40.40	8.12	40.40
2940	6.26	0	10.87	130.31	8.17	46.00	8.17	46.00
2941	6.26	0	11.07	152.07	8.23	52.08	8.23	52.08
2942	6.26	0	11.15	166.49	8.26	56.19	8.26	56.19
2943	6.26	0	11.24	173.91	8.28	58.34	8.28	58.34
2944	6.26	0	11.29	178.62	8.30	59.75	8.30	59.75
2945	6.27	0	11.32	179.80	8.31	60.17	8.31	60.17
2946	6.27	0	11.33	178.32	8.32	59.86	8.32	59.86
2947	6.28	0	11.14	158.84	8.28	54.62	8.28	54.62
2948	6.29	0	10.86	120.93	8.21	44.25	8.21	44.25
2949	6.29	0	10.67	86.08	8.16	34.64	8.16	34.64
2950	6.30	0	10.59	66.53	8.14	29.21	8.14	29.21
2951	6.31	0	10.46	50.37	8.11	24.75	8.11	24.75
2952	6.31	0	10.34	32.53	8.09	19.81	8.09	19.81
2953	6.32	0	10.25	17.40	8.07	15.61	8.07	15.61
2954	6.33	0	10.22	9.50	8.07	13.38	8.07	13.38
2955	6.33	0	10.14	1.43	8.05	11.14	8.05	11.14
2956	6.34	0	10.11	-5.59	8.05	9.16	8.05	9.16
2957	6.34	0	10.05	-11.82	8.03	7.42	8.03	7.42
2958	6.35	0	10.02	-17.97	8.03	5.69	8.03	5.69
2959	6.35	0	10.17	-6.98	8.07	8.63	8.07	8.63
2960	6.35	0	10.56	34.23	8.18	19.92	8.18	19.92
2961	6.36	0	10.89	82.86	8.28	33.38	8.28	33.38
2962	6.36	0	11.16	121.50	8.36	44.11	8.36	44.11
2963	6.36	0	11.42	154.72	8.43	53.38	8.43	53.38
2964	6.37	0	11.62	181.58	8.49	60.91	8.49	60.91
2965	6.37	0	11.78	201.28	8.54	66.48	8.54	66.48
2966	6.37	0	11.86	212.01	8.57	69.59	8.57	69.59
2967	6.38	0	11.87	212.08	8.58	69.75	8.58	69.75
2968	6.38	0	11.83	204.22	8.57	67.71	8.57	67.71
2969	6.39	0	11.85	198.33	8.58	66.17	8.58	66.17
2970	6.40	0	11.77	187.84	8.57	63.39	8.57	63.39
2971	6.40	0	11.62	166.76	8.54	57.66	8.54	57.66
2972	6.41	0	11.39	135.06	8.48	49.00	8.48	49.00
2973	6.42	0	11.11	95.57	8.41	38.14	8.41	38.14
2974	6.43	0	10.91	60.81	8.36	28.54	8.36	28.54
2975	6.43	0	10.77	36.84	8.33	21.88	8.33	21.88
2976	6.44	0	10.62	16.37	8.29	16.20	8.29	16.20
2977	6.45	0	10.52	-0.42	8.27	11.52	8.27	11.52
2978	6.46	0	10.48	-9.16	8.27	9.04	8.27	9.04
2979	6.46	0	10.43	-15.33	8.26	7.30	8.26	7.30
2980	6.47	0	10.39	-21.48	8.25	5.56	8.25	5.56
2981	6.47	0	10.31	-29.44	8.24	3.33	8.24	3.33
2982	6.48	0	10.33	-31.89	8.24	2.59	8.24	2.59
2983	6.48	0	10.51	-15.57	8.30	7.01	8.30	7.01
2984	6.49	0	10.92	29.21	8.41	19.28	8.41	19.28
2985	6.49	0	11.34	86.82	8.53	35.19	8.53	35.19
2986	6.49	0	11.63	132.45	8.62	47.89	8.62	47.89
2987	6.49	0	11.87	164.66	8.69	56.89	8.69	56.89
2988	6.50	0	12.01	185.20	8.73	62.71	8.73	62.71
2989	6.50	0	12.12	196.90	8.76	66.07	8.76	66.07
2990	6.50	0	12.23	206.88	8.80	68.94	8.80	68.94
2991	6.51	0	12.36	218.67	8.84	72.30	8.84	72.30
2992	6.51	0	12.42	225.87	8.86	74.42	8.86	74.42
2993	6.52	0	12.40	222.37	8.87	73.60	8.87	73.60
2994	6.52	0	12.27	205.53	8.84	69.09	8.84	69.09
2995	6.53	0	12.14	181.79	8.81	62.63	8.81	62.63
2996	6.54	0	11.85	146.43	8.74	52.98	8.74	52.98
2997	6.55	0	11.64	108.82	8.69	42.62	8.69	42.62
2998	6.56	0	11.62	92.88	8.69	38.17	8.69	38.17
2999	6.57	0	11.47	78.30	8.66	34.18	8.66	34.18
3000	6.58	0	11.43	64.03	8.65	30.21	8.65	30.21
3001	6.58	0	11.36	54.97	8.64	27.71	8.64	27.71
3002	6.59	0	11.22	38.74	8.61	23.24	8.61	23.24
3003	6.60	0	11.21	28.14	8.61	20.27	8.61	20.27
3004	6.60	0	11.11	19.10	8.59	17.78	8.59	17.78
3005	6.61	0	11.01	4.82	8.57	13.82	8.57	13.82
3006	6.62	0	11.02	-0.35	8.58	12.33	8.58	12.33
3007	6.62	0	11.13	9.59	8.61	15.02	8.61	15.02
3008	6.63	0	11.43	40.02	8.70	23.35	8.70	23.35
3009	6.63	0	11.78	85.25	8.80	35.83	8.80	35.83
3010	6.63	0	11.94	116.61	8.85	44.59	8.85	44.59
3011	6.64	0	12.19	141.99	8.92	51.65	8.92	51.65
3012	6.64	0	12.33	164.42	8.97	57.95	8.97	57.95
3013	6.65	0	12.36	170.75	8.98	59.83	8.98	59.83
3014	6.65	0	12.47	176.48	9.02	61.49	9.02	61.49
3015	6.65	0	12.42	173.91	9.01	60.92	9.01	60.92
3016	6.66	0	12.49	171.74	9.03	60.37	9.03	60.37
3017	6.67	0	12.49	172.02	9.04	60.54	9.04	60.54
3018	6.67	0	12.41	161.61	9.02	57.76	9.02	57.76
3019	6.68	0	12.27	141.49	8.99	52.29	8.99	52.29
3020	6.69	0	12.02	109.85	8.93	43.63	8.93	43.63
3021	6.70	0	11.80	74.94	8.88	34.02	8.88	34.02
3022	6.70	0	11.66	49.15	8.85	26.87	8.85	26.87
3023	6.71	0	11.56	32.27	8.83	22.17	8.83	22.17
3024	6.72	0	11.37	10.80	8.78	16.24	8.78	16.24
3025	6.73	0	11.17	-16.74	8.73	8.61	8.73	8.61
3026	6.73	0	11.00	-42.36	8.69	1.47	8.69	1.47
3027	6.74	0	10.88	-60.73	8.66	-3.68	8.66	-3.68
3028	6.74	0	10.76	-75.59	8.63	-7.86	8.63	-7.86
3029	6.75	0	10.67	-87.70	8.61	-11.30	8.61	-11.30
3030	6.75	0	10.70	-88.13	8.62	-11.53	8.62	-11.53
3031	6.76	0	10.81	-75.28	8.66	-8.08	8.66	-8.08
3032	6.76	0	10.96	-54.56	8.70	-2.44	8.70	-2.44
3033	6.76	0	11.17	-27.71	8.76	4.92	8.76	4.92
3034	6.76	0	11.34	-1.08	8.81	12.26	8.81	12.26
3035	6.76	0	11.55	25.53	8.87	19.61	8.87	19.61
3036	6.76	0	11.71	50.18	8.92	26.44	8.92	26.44
3037	6.76	0	11.79	64.02	8.94	30.33	8.94	30.33
3038	6.77	0	11.89	74.45	8.97	33.24	8.97	33.24
3039	6.77	0	12.07	92.94	9.02	38.37	9.02	38.37
3040	6.77	0	12.10	103.97	9.04	41.50	9.04	41.50
3041	6.77	0	12.02	96.33	9.02	39.48	9.02	39.48
3042	6.78	0	11.88	77.28	8.98	34.29	8.98	34.29
3043	6.78	0	11.82	62.06	8.97	30.09	8.97	30.09
3044	6.78	0	11.74	51.25	8.96	27.11	8.96	27.11
3045	6.79	0	11.62	35.97	8.93	22.91	8.93	22.91
3046	6.79	0	11.55	22.65	8.91	19.20	8.91	19.20
3047	6.80	0	11.46	11.05	8.89	15.99	8.89	15.99
3048	6.80	0	11.41	1.34	8.88	13.27	8.88	13.27
3049	6.81	0	11.30	-10.25	8.86	10.06	8.86	10.06
3050	6.81	0	11.29	-17.17	8.86	8.08	8.86	8.08
3051	6.82	0	11.33	-13.45	8.88	9.06	8.88	9.06
3052	6.82	0	11.28	-14.42	8.87	8.78	8.87	8.78
3053	6.82	0	11.24	-20.59	8.86	7.05	8.86	7.05
3054	6.83	0	11.21	-24.95	8.85	5.81	8.85	5.81
3055	6.83	0	11.26	-22.10	8.87	6.54	8.87	6.54
3056	6.83	0	11.17	-25.76	8.85	5.54	8.85	5.54
3057	6.84	0	11.17	-30.91	8.85	4.06	8.85	4.06
3058	6.84	0	11.40	-11.83	8.92	9.23	8.92	9.23
3059	6.84	0	11.68	25.61	9.00	19.52	9.00	19.52
3060	6.84	0	11.99	66.36	9.09	30.78	9.09	30.78
3061	6.84	0	12.03	85.24	9.10	36.11	9.10	36.11
3062	6.85	0	11.92	75.77	9.07	33.60	9.07	33.60
3063	6.85	0	12.15	85.70	9.14	36.29	9.14	36.29
3064	6.85	0	12.14	96.68	9.14	39.42	9.14	39.42
3065	6.86	0	12.20	98.21	9.16	39.88	9.16	39.88
3066	6.86	0	11.82	68.88	9.07	31.94	9.07	31.94
3067	6.86	0	11.66	31.62	9.02	21.62	9.02	21.62
3068	6.87	0	11.66	22.07	9.03	18.92	9.03	18.92
3069	6.87	0	11.44	4.03	8.97	13.97	8.97	13.97
3070	6.88	0	11.50	-4.45	8.99	11.53	8.99	11.53
3071	6.88	0	11.39	-9.02	8.97	10.27	8.97	10.27
3072	6.89	0	11.37	-16.86	8.97	8.05	8.97	8.05
3073	6.89	0	11.29	-23.97	8.95	6.06	8.95	6.06
3074	6.89	0	11.24	-31.84	8.94	3.84	8.94	3.84
3075	6.90	0	11.07	-47.89	8.90	-0.59	8.90	-0.59
3076	6.90	0	11.07	-57.26	8.90	-3.28	8.90	-3.28
3077	6.90	0	11.07	-55.25	8.90	-2.79	8.90	-2.79
3078	6.91	0	10.98	-60.52	8.88	-4.27	8.88	-4.27
3079	6.91	0	11.06	-58.35	8.90	-3.77	8.90	-3.77
3080	6.91	0	11.13	-46.60	8.93	-0.58	8.93	-0.58
3081	6.91	0	11.21	-34.91	8.95	2.61	8.95	2.61
3082	6.91	0	11.22	-28.71	8.95	4.31	8.95	4.31
3083	6.92	0	11.23	-26.88	8.96	4.79	8.96	4.79
3084	6.92	0	11.38	-13.30	9.00	8.48	9.00	8.48
3085	6.92	0	11.55	9.85	9.05	14.85	9.05	14.85
3086	6.92	0	11.42	8.48	9.02	14.56	9.02	14.56
3087	6.92	0	11.61	15.95	9.07	16.53	9.07	16.53
3088	6.92	0	11.62	28.09	9.08	19.93	9.08	19.93
3089	6.92	0	11.53	19.83	9.06	17.69	9.06	17.69
3090	6.93	0	11.45	7.33	9.04	14.24	9.04	14.24
3091	6.93	0	11.02	-32.23	8.92	3.40	8.92	3.40
3092	6.93	0	11.04	-55.49	8.93	-3.18	8.93	-3.18
3093	6.93	0	10.94	-59.77	8.91	-4.41	8.91	-4.41
3094	6.94	0	10.87	-69.27	8.89	-7.10	8.89	-7.10
3095	6.94	0	10.84	-74.30	8.88	-8.56	8.88	-8.56
